Brand,Battery_capacity(mAh),Screen_size(inches),Processor,Operating system,Resolution_height(px),Price,Internal_storage(GB),Resolution_width(px),Rear_Camera(MP),Front_Camera(MP),RAM(GB),Number of SIMs
tecno,4000,6,4,android,1440.0,9.103979355984773,3.4965075614664802,6.580639137284949,2.6390573296152584,2.6390573296152584,1.3862943611198906,16
vivo,3285,6,4,android,1440.0,8.922791623969637,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,1.0986122886681098,1
alcatel,4000,6,8,android,1500.0,9.472704636443673,3.4965075614664802,6.580639137284949,2.5649493574615367,2.1972245773362196,1.3862943611198906,1
intex,3000,5,4,android,960.0,8.160518247477505,2.1972245773362196,6.175867270105761,1.791759469228055,1.791759469228055,0.6931471805599453,16
intex,2000,5,4,android,960.0,8.146419323098003,2.1972245773362196,6.175867270105761,1.791759469228055,1.0986122886681098,0.6931471805599453,16
oppo,4230,6,8,android,1520.0,8.916103530553727,2.833213344056216,6.580639137284949,2.6390573296152584,2.1972245773362196,1.0986122886681098,1
oppo,4230,6,8,android,1520.0,9.103979355984773,3.4965075614664802,6.580639137284949,2.6390573296152584,2.1972245773362196,1.6094379124341003,16
vivo,3225,6,8,android,1440.0,8.986571625268054,3.4965075614664802,6.580639137284949,2.833213344056216,3.2188758248682006,1.6094379124341003,1
samsung,3000,6,8,android,1480.0,9.77571099759397,4.174387269895637,6.580639137284949,2.6390573296152584,2.1972245773362196,1.6094379124341003,16
alcatel,2000,5,4,android,960.0,8.160518247477505,2.1972245773362196,6.175867270105761,1.791759469228055,1.0986122886681098,0.6931471805599453,1
vivo,3260,6,8,android,1520.0,9.189218875354072,3.4965075614664802,6.580639137284949,2.6390573296152584,1.791759469228055,1.3862943611198906,16
panasonic,2400,5,4,android,1280.0,8.268731832117737,2.833213344056216,6.580639137284949,1.791759469228055,1.791759469228055,0.6931471805599453,16
lephone,3000,6,4,android,1440.0,8.974744612722734,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.0986122886681098,1
comio,2500,5,4,android,1440.0,8.779557455883728,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,16
ivoomi,2800,5,4,android,854.0,8.006367567650246,2.1972245773362196,6.175867270105761,1.791759469228055,1.791759469228055,0.6931471805599453,16
lg,3300,6,8,android,2160.0,9.740968623038354,4.174387269895637,6.985641817639208,2.833213344056216,1.791759469228055,1.6094379124341003,1
lg,3300,6,8,android,2160.0,9.615805480084347,3.4965075614664802,6.985641817639208,2.833213344056216,1.791759469228055,1.3862943611198906,1
lenovo,4000,5,4,android,1440.0,8.575650760987806,2.833213344056216,6.580639137284949,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
nokia,2990,5,8,android,1440.0,8.698681067461614,2.833213344056216,6.580639137284949,2.6390573296152584,2.1972245773362196,1.0986122886681098,1
aqua,2800,5,4,android,1280.0,8.433811582477187,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,0.6931471805599453,1
vivo,3260,6,8,android,1520.0,9.249561085129464,3.4965075614664802,6.580639137284949,2.6390573296152584,2.1972245773362196,1.6094379124341003,16
blackberry,3500,5,8,android,1620.0,9.90323752128092,4.174387269895637,6.985641817639208,2.5649493574615367,2.1972245773362196,1.6094379124341003,16
mobiistar,3000,5,4,android,1280.0,8.365206834418355,2.833213344056216,6.580639137284949,2.1972245773362196,2.6390573296152584,1.0986122886681098,16
micromax,2000,5,4,android,854.0,8.240121298076472,2.1972245773362196,6.175867270105761,1.791759469228055,1.791759469228055,0.6931471805599453,16
ivoomi,4000,5,4,android,1440.0,8.366370301681654,3.4965075614664802,6.580639137284949,2.6390573296152584,2.1972245773362196,1.3862943611198906,16
lg,3000,6,8,android,2160.0,9.380083146563278,4.174387269895637,6.985641817639208,2.833213344056216,1.791759469228055,1.6094379124341003,1
lg,3000,6,8,android,2160.0,9.091106284052485,3.4965075614664802,6.985641817639208,2.6390573296152584,2.1972245773362196,1.3862943611198906,1
htc,3500,6,8,android,2880.0,11.225123385317872,4.174387269895637,7.273092595999522,2.5649493574615367,2.1972245773362196,1.9459101490553132,16
nokia,3060,6,8,android,2280.0,8.85366542803745,3.4965075614664802,6.985641817639208,2.833213344056216,2.833213344056216,1.6094379124341003,16
kult,4000,6,4,android,1440.0,8.384575666801398,3.4965075614664802,6.580639137284949,2.6390573296152584,2.6390573296152584,1.3862943611198906,16
samsung,3000,6,4,android,1280.0,8.842893331055539,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.0986122886681098,16
karbonn,2900,5,4,android,1280.0,8.85366542803745,2.833213344056216,6.580639137284949,2.1972245773362196,2.1972245773362196,1.0986122886681098,16
intex,2800,5,4,android,1280.0,8.517193191416238,3.4965075614664802,6.580639137284949,2.6390573296152584,1.791759469228055,1.3862943611198906,16
panasonic,2300,5,4,android,1280.0,8.209580483475577,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,16
lg,3000,6,8,android,3120.0,10.491274217438248,4.174387269895637,7.273092595999522,2.833213344056216,2.1972245773362196,1.6094379124341003,16
samsung,3000,6,8,android,1480.0,9.472704636443673,3.4965075614664802,6.580639137284949,2.833213344056216,2.833213344056216,1.6094379124341003,1
samsung,2600,5,4,android,960.0,8.824677891164198,2.833213344056216,6.293419278846481,2.1972245773362196,1.791759469228055,1.0986122886681098,16
vivo,2500,5,4,android,960.0,8.949884285777994,2.833213344056216,6.293419278846481,2.1972245773362196,1.791759469228055,1.0986122886681098,16
vivo,3260,6,8,android,2280.0,9.103979355984773,3.4965075614664802,6.985641817639208,2.833213344056216,2.833213344056216,1.6094379124341003,16
motorola,4000,6,4,android,1440.0,8.981052985901483,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.0986122886681098,16
vivo,3360,6,4,android,1440.0,9.04793908261736,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.3862943611198906,16
coolpad,2500,5,4,android,1280.0,8.431853144249223,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,1.0986122886681098,1
samsung,3000,6,8,android,1280.0,9.272469743441732,3.4965075614664802,6.580639137284949,2.6390573296152584,2.1972245773362196,1.6094379124341003,16
honor,3000,6,8,android,1440.0,8.85366542803745,3.4965075614664802,6.580639137284949,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
lava,3000,6,4,android,1440.0,8.987196820661973,2.833213344056216,6.580639137284949,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
oppo,3180,6,8,android,1440.0,9.158099260130491,2.833213344056216,6.580639137284949,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
lg,2500,5,4,android,1280.0,8.748304912379623,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,1.0986122886681098,16
samsung,3300,6,8,android,1920.0,9.259225769705994,3.4965075614664802,6.985641817639208,2.6390573296152584,2.6390573296152584,1.3862943611198906,16
intex,2500,5,4,android,1280.0,8.294049640102028,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,1.0986122886681098,16
itel,2400,5,4,android,1440.0,8.266421472984554,2.833213344056216,6.580639137284949,2.1972245773362196,2.1972245773362196,1.0986122886681098,16
itel,2400,5,4,android,960.0,8.79497643168877,2.1972245773362196,6.175867270105761,1.791759469228055,1.791759469228055,0.6931471805599453,16
motorola,3200,6,8,android,2160.0,9.465060106725137,4.174387269895637,6.985641817639208,2.5649493574615367,2.1972245773362196,1.6094379124341003,16
lava,2000,5,4,android,854.0,8.420902531097951,2.1972245773362196,6.175867270105761,1.791759469228055,1.791759469228055,0.6931471805599453,16
sony,3180,6,8,android,2160.0,10.96648993456911,4.174387269895637,6.985641817639208,2.995732273553991,1.791759469228055,1.6094379124341003,16
nokia,1500,2,2,cyanogen,320.0,8.006367567650246,1.6094379124341003,5.484796933490655,1.0986122886681098,0.0,0.0,16
alcatel,3000,6,4,android,2160.0,9.305650551780507,3.4965075614664802,6.985641817639208,2.833213344056216,2.1972245773362196,1.3862943611198906,16
alcatel,3000,6,4,android,1440.0,9.210340371976184,3.4965075614664802,6.580639137284949,2.6390573296152584,1.791759469228055,1.3862943611198906,16
cat,4500,5,8,android,1920.0,11.125806040978839,4.174387269895637,6.985641817639208,2.833213344056216,2.1972245773362196,1.6094379124341003,1
karbonn,4000,6,4,android,1280.0,9.01517670716893,2.833213344056216,6.580639137284949,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
celkon,2700,5,4,android,1280.0,8.88875674784872,3.4965075614664802,6.580639137284949,2.833213344056216,2.1972245773362196,1.3862943611198906,16
comio,3900,5,4,android,1280.0,8.699514748210191,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,16
comio,3050,5,4,android,1280.0,8.594154232552366,3.4965075614664802,6.580639137284949,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
ziox,2500,5,4,android,1280.0,8.1886891244442,2.833213344056216,6.580639137284949,2.1972245773362196,2.1972245773362196,0.6931471805599453,1
intex,2200,5,4,android,1280.0,8.242756345714477,2.1972245773362196,6.580639137284949,1.791759469228055,1.0986122886681098,0.6931471805599453,1
panasonic,2200,5,4,android,1280.0,8.411832675758411,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,16
infocus,2400,5,4,android,1280.0,8.268731832117737,2.1972245773362196,6.580639137284949,1.791759469228055,1.791759469228055,0.6931471805599453,1
oppo,3000,5,8,android,1280.0,8.987196820661973,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.3862943611198906,16
vivo,2500,5,4,android,960.0,9.046762057999363,2.833213344056216,6.293419278846481,2.1972245773362196,1.791759469228055,1.0986122886681098,16
ziox,2350,5,4,android,854.0,8.242756345714477,2.833213344056216,6.175867270105761,1.791759469228055,1.0986122886681098,0.6931471805599453,16
htc,3930,6,8,android,2160.0,9.903487552536127,4.174387269895637,6.985641817639208,2.5649493574615367,1.791759469228055,1.6094379124341003,16
karbonn,3000,6,4,android,1920.0,8.476371196895983,3.4965075614664802,6.985641817639208,2.6390573296152584,2.6390573296152584,1.3862943611198906,16
ivoomi,3000,5,4,android,1280.0,8.517193191416238,3.4965075614664802,6.46302945692067,2.6390573296152584,2.1972245773362196,1.3862943611198906,16
sony,3300,6,4,android,1280.0,11.202329530346486,3.4965075614664802,6.580639137284949,2.6390573296152584,2.1972245773362196,1.3862943611198906,16
sony,3580,6,8,android,1920.0,11.214047619757713,3.4965075614664802,6.985641817639208,3.1780538303479458,2.833213344056216,1.6094379124341003,16
micromax,5000,5,4,android,1280.0,8.405367376233981,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,1.0986122886681098,1
gionee,3100,5,4,android,1280.0,8.74687531957003,3.4965075614664802,6.580639137284949,2.6390573296152584,2.833213344056216,1.6094379124341003,16
ziox,2600,5,4,android,1280.0,8.070906088787819,2.1972245773362196,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,16
celkon,1800,4,4,android,800.0,8.006367567650246,1.6094379124341003,6.175867270105761,1.3862943611198906,1.0986122886681098,0.0,16
karbonn,2200,5,4,android,854.0,8.340694647925071,2.833213344056216,6.175867270105761,2.1972245773362196,1.791759469228055,0.6931471805599453,16
itel,1700,4,4,android,800.0,8.229511118964457,2.1972245773362196,6.175867270105761,1.0986122886681098,0.0,0.6931471805599453,16
jivi,2300,4,4,android,800.0,7.844240718141811,2.1972245773362196,6.175867270105761,1.791759469228055,1.0986122886681098,0.6931471805599453,16
panasonic,2500,5,4,android,1280.0,8.610865667278873,3.4965075614664802,6.580639137284949,2.6390573296152584,1.791759469228055,1.3862943611198906,16
intex,4000,5,4,android,1280.0,8.814330422638774,3.4965075614664802,6.580639137284949,2.6390573296152584,2.1972245773362196,1.3862943611198906,16
micromax,1600,4,4,android,800.0,7.75833346749091,2.1972245773362196,6.175867270105761,1.791759469228055,1.0986122886681098,0.6931471805599453,16
micromax,3000,6,8,android,1440.0,8.85366542803745,4.174387269895637,6.580639137284949,3.044522437723423,2.833213344056216,1.6094379124341003,16
kult,2600,5,4,android,1280.0,8.294049640102028,3.4965075614664802,6.580639137284949,2.6390573296152584,1.791759469228055,1.3862943611198906,16
micromax,5000,5,4,android,1280.0,8.474494436883122,2.833213344056216,6.580639137284949,1.791759469228055,1.791759469228055,0.6931471805599453,16
intex,2400,5,4,android,1280.0,8.574707097616844,2.833213344056216,6.580639137284949,2.1972245773362196,2.1972245773362196,1.0986122886681098,16
gionee,2670,5,8,android,1440.0,8.294049640102028,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,1.0986122886681098,16
panasonic,2500,5,4,android,1280.0,8.986071187374463,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,16
infinix,4350,6,8,android,1920.0,9.472704636443673,4.174387269895637,6.985641817639208,2.5649493574615367,2.833213344056216,1.9459101490553132,16
intex,2500,5,4,android,1280.0,8.511376306094673,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,1.0986122886681098,16
intex,2700,5,4,android,854.0,8.410943391573527,2.1972245773362196,6.175867270105761,2.1972245773362196,1.791759469228055,0.6931471805599453,16
karbonn,2300,5,4,android,854.0,8.006367567650246,2.1972245773362196,6.175867270105761,1.0986122886681098,1.0986122886681098,0.6931471805599453,16
karbonn,2300,5,4,android,854.0,8.24301946898925,2.1972245773362196,6.175867270105761,1.791759469228055,1.0986122886681098,0.6931471805599453,16
karbonn,1500,4,4,android,800.0,7.804251383528112,2.1972245773362196,6.175867270105761,1.3862943611198906,1.0986122886681098,0.6931471805599453,16
billion,3500,6,8,android,1920.0,8.495152060539358,3.4965075614664802,6.985641817639208,2.6390573296152584,2.1972245773362196,1.3862943611198906,16
zen,2300,5,4,android,854.0,8.294049640102028,2.1972245773362196,6.175867270105761,1.791759469228055,1.0986122886681098,0.6931471805599453,16
panasonic,2500,5,4,android,1280.0,9.103979355984773,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.0986122886681098,16
itel,2700,5,4,android,854.0,8.497194544909547,2.833213344056216,6.175867270105761,2.1972245773362196,1.791759469228055,0.6931471805599453,16
panasonic,5000,5,4,android,1280.0,8.688790784847216,3.4965075614664802,6.580639137284949,2.6390573296152584,1.791759469228055,1.3862943611198906,16
xiaomi,3080,6,4,android,1280.0,8.699514748210191,2.833213344056216,6.580639137284949,2.6390573296152584,1.791759469228055,1.0986122886681098,16
huawei,4000,6,4,android,1290.0,9.615205300012315,3.4965075614664802,6.580639137284949,2.5649493574615367,2.1972245773362196,1.3862943611198906,16
karbonn,2300,5,4,android,854.0,8.096512917501594,2.1972245773362196,6.175867270105761,1.791759469228055,2.1972245773362196,0.6931471805599453,16
celkon,1500,4,4,android,800.0,8.070906088787819,2.1972245773362196,6.175867270105761,1.3862943611198906,1.0986122886681098,0.6931471805599453,16
sony,2620,5,8,android,1280.0,9.15915233520675,3.4965075614664802,6.580639137284949,2.6390573296152584,2.1972245773362196,1.3862943611198906,16
sony,2620,5,8,android,1280.0,9.209439966733019,2.833213344056216,6.580639137284949,2.6390573296152584,2.1972245773362196,1.0986122886681098,16
karbonn,4000,5,4,android,1280.0,8.921457578947884,2.833213344056216,6.580639137284949,2.6390573296152584,2.1972245773362196,1.0986122886681098,1
micromax,1300,4,4,android,800.0,7.7406644019172415,1.6094379124341003,6.175867270105761,1.0986122886681098,0.0,0.0,16
nokia,4100,5,4,android,1280.0,8.85366542803745,2.1972245773362196,6.580639137284949,2.1972245773362196,1.791759469228055,0.6931471805599453,16
lephone,2000,5,4,android,1280.0,8.286773231131251,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,1.0986122886681098,16
xolo,2500,5,4,android,1280.0,8.699514748210191,2.1972245773362196,6.580639137284949,1.791759469228055,2.1972245773362196,0.6931471805599453,1
xolo,3000,5,4,android,1280.0,8.922658299524402,2.833213344056216,6.580639137284949,2.1972245773362196,2.6390573296152584,1.0986122886681098,16
xolo,3000,5,4,android,1280.0,9.047821442478408,2.833213344056216,6.580639137284949,2.6390573296152584,2.6390573296152584,1.3862943611198906,16
samsung,2000,5,4,android,960.0,8.699681400989514,2.1972245773362196,6.293419278846481,1.791759469228055,1.0986122886681098,0.6931471805599453,16
swipe,2500,5,4,android,1280.0,8.389359819906353,3.4965075614664802,6.580639137284949,2.6390573296152584,2.1972245773362196,1.3862943611198906,16
blackberry,4000,6,8,android,1920.0,10.308952660644293,3.4965075614664802,6.985641817639208,2.5649493574615367,2.1972245773362196,1.6094379124341003,1
lava,2750,5,4,android,1280.0,9.210340371976184,3.4965075614664802,6.580639137284949,2.1972245773362196,2.1972245773362196,1.3862943611198906,16
lava,2500,5,4,android,1280.0,8.460834457746854,2.833213344056216,6.580639137284949,2.1972245773362196,1.791759469228055,1.3862943611198906,16
